stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08215:13723:0:2","Bahnbrücken Kindergarten","49.1186038570985","8.78197513453911","0256","","","Parent13723"
"de:08215:13801:0:1","Landshausen Röhrbrunnen","49.148327232557","8.80906832351192","0256","","","Parent13801"
"de:08215:13801:0:2","Landshausen Röhrbrunnen","49.1483801156971","8.80886171099655","0256","","","Parent13801"
"de:08215:13802:1:1","Wössingen Grundschule","49.011871627177","8.60986690923069","0248","","","Parent13802"
"de:08215:13802:1:2","Wössingen Grundschule","49.0108640723853","8.61089997180757","0248","","","Parent13802"
"de:08215:13803:0:1","Wössingen Durlacher Allee","49.0151239456016","8.60273428587379","0248","","","Parent13803"
"de:08215:13803:0:2","Wössingen Durlacher Allee","49.0146526082706","8.60428837131553","0248","","","Parent13803"
"de:08215:1401:0:1","Reichenbach Kurpark","48.9190971223496","8.4725145022697","0240","","","Parent1401"
"de:08215:1401:0:2","Reichenbach Kurpark","48.9187252290864","8.47324213764993","0240","","","Parent1401"
"de:08215:1402:1:1","Reichenbach (b. Ettlingen)","48.9201950767813","8.47917101852595","0240","","","Parent1402"
"de:08215:1402:2:2","Reichenbach (b. Ettlingen)","48.9205551533554","8.47976390661355","0240","","","Parent1402"
"de:08215:1403:1:1","Langensteinbach","48.9153957755676","8.50311112085107","0259","","","Parent1403"
"de:08215:1403:2:3","Langensteinbach Bahnhof","48.9155905901306","8.50331773336644","0259","","","Parent1403"
"de:08215:1403:3:2","Langensteinbach","48.9150356617995","8.50310213769822","0259","","","Parent1403"
"de:08215:1404:0:1","Langensteinbach St. Barbara","48.9098225766536","8.49994006789768","0259","","","Parent1404"
"de:08215:1404:0:2","Langensteinbach St. Barbara","48.9096336437619","8.49915853360039","0259","","","Parent1404"
"de:08215:1406:1:1","Spielberg","48.8977530535795","8.47461656003483","0259","","","Parent1406"
"de:08215:1406:2:2","Spielberg","48.8972038327592","8.47476927363315","0259","","","Parent1406"
"de:08215:1408:1:1","Ittersbach Industrie","48.8847354875727","8.50892322074013","0259","","","Parent1408"
"de:08215:1408:1:2","Ittersbach Industrie","48.8848181869823","8.50801592230304","0259","","","Parent1408"
"de:08215:1409:1:2","Ittersbach","48.8691796599112","8.51102527850526","0259","","","Parent1409"
"de:08215:1409:3:1","Ittersbach","48.8692328403682","8.51113307633937","0259","","","Parent1409"
"de:08215:1410:1:1","Ittersbach Rathaus","48.8660537315268","8.51047730618187","0259","","","Parent1410"
"de:08215:14101:0:1","Neibsheim Kirche","49.0697040568393","8.68310655435515","0258","","","Parent14101"
"de:08215:14101:0:2","Neibsheim Kirche","49.0697864499386","8.68307062174378","0258","","","Parent14101"
"de:08215:14102:0:1","Neibsheim Große Gasse","49.0727230861802","8.68511878059186","0258","","","Parent14102"
"de:08215:14102:0:2","Neibsheim Große Gasse","49.0721228259527","8.68511878059186","0258","","","Parent14102"
"de:08215:14103:0:1","Büchig Teich/Wanne","49.0751652466356","8.70663343164952","0258","","","Parent14103"
"de:08215:14103:0:2","Büchig Teich/Wanne","49.0751829003705","8.70638190336993","0258","","","Parent14103"
"de:08215:14104:0:1","Büchig Hügellandstraße","49.0721699054484","8.71219400325899","0258","","","Parent14104"
"de:08215:14104:0:2","Büchig Hügellandstraße","49.0721993301105","8.71202332335498","0258","","","Parent14104"
"de:08215:14105:1:1","Bretten Im Grüner","49.0299098878478","8.71738626560192","0258","","","Parent14105"
"de:08215:14105:2:2","Bretten Im Grüner","49.0300748058542","8.71730541722634","0258","","","Parent14105"
"de:08215:14105:4:4","Bretten Im Grüner","49.030239723314","8.71728745092066","0258","","","Parent14105"
"de:08215:14106:0:1","Bretten Gymnasium","49.0358407024574","8.71135857004464","0258","","","Parent14106"
"de:08215:14106:0:2","Bretten Gymnasium","49.035940819376","8.71130467112759","0258","","","Parent14106"
"de:08215:14107:0:1","Büchig Rathaus","49.073994201544","8.71037940638482","0258","","","Parent14107"
"de:08215:14107:0:2","Büchig Rathaus","49.0741883968606","8.709741602533","0258","","","Parent14107"
"de:08215:14108:0:1","Bretten Anne-Frank-Str.","49.0402927659549","8.71654184923473","0258","","","Parent14108"
"de:08215:14108:0:2","Bretten Anne-Frank-Str.","49.0403398756072","8.71643405140062","0258","","","Parent14108"
"de:08215:14109:0:1","Bretten Rechbergklinik","49.0335143996723","8.69562906941752","0258","","",""
"de:08215:1411:1:1","Langensteinbach Schießhüttenäcker","48.9200829212526","8.49904175261344","0259","","","Parent1411"
"de:08215:1411:1:2","Langensteinbach Schießhüttenäcker","48.9200120860521","8.49985023636926","0259","","","Parent1411"
"de:08215:14110:0:1","Neibsheim Fürthstraße","49.0758243151495","8.687391518261","0258","","","Parent14110"
"de:08215:14110:0:2","Neibsheim Fürthstraße","49.0759243515702","8.68733761934394","0258","","","Parent14110"
